left_curie	left_title	right_curie	right_titke	similarity
tess.tess:3382	Hands-on for 'Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition' tutorial	tess.tess:4533	Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition	0.7980417497185808
tess.tess:3377	Bulk matrix to ESet | Creating the bulk RNA-seq dataset for deconvolution	tess.tess:3378	Comparing inferred cell compositions using MuSiC deconvolution	0.7053266883446643
tess.tess:3376	Matrix Exchange Format to ESet | Creating a single-cell RNA-seq reference dataset for deconvolution	tess.tess:3377	Bulk matrix to ESet | Creating the bulk RNA-seq dataset for deconvolution	0.9179483821431013
tess.tess:3363	Byte-sized RSE Session 3: Testing your Python code	tess.tess:3364	Byte-sized RSE Session 4: Continuous Integration	0.779459931993566
tess.tess:3362	RSE Byte-sized RSE Session 2: Collaboration and Code Review via GitHub	tess.tess:3364	Byte-sized RSE Session 4: Continuous Integration	0.8067009178800578
tess.tess:3362	RSE Byte-sized RSE Session 2: Collaboration and Code Review via GitHub	tess.tess:3363	Byte-sized RSE Session 3: Testing your Python code	0.7963225255972907
tess.tess:3361	RSE Byte-sized RSE Session 1: Software Licensing	tess.tess:3364	Byte-sized RSE Session 4: Continuous Integration	0.837221338330816
tess.tess:3361	RSE Byte-sized RSE Session 1: Software Licensing	tess.tess:3363	Byte-sized RSE Session 3: Testing your Python code	0.7956033020525727
tess.tess:3361	RSE Byte-sized RSE Session 1: Software Licensing	tess.tess:3362	RSE Byte-sized RSE Session 2: Collaboration and Code Review via GitHub	0.8254165152728706
tess.tess:3352	Basic statistics theory	tess.tess:3353	Basic statistics in Prism	0.7115897267227144
tess.tess:3348	WORKSHOP: RNA-Seq: reads to differential genes and pathways	tess.tess:4742	WORKSHOP: RNASeq: reads to differential genes and pathways	0.7403818858368001
tess.tess:3331	A guided tour of the new and improved UniProt website	tess.tess:3668	A guided tour of improvements to the UniProt website	0.892900375410148
tess.tess:3262	A guide to molecular interactions	tess.tess:3385	Accessing fine-grained Molecular Interactions data with IntAct	0.8282524235199237
tess.tess:3257	A guide to RNA families	tess.tess:3563	Annotating genomes with non-coding RNAs using Rfam and Infernal	0.8359304695795083
tess.tess:3256	Submitting your genome wide association study data to the GWAS Catalog	tess.tess:3406	Data submission for genome-wide association studies at the GWAS Catalog	0.7348556109529689
tess.tess:3231	European Nucleotide Archive: An introduction	tess.tess:3682	Nucleotide sequencing data submission and retrieval at the ENA	0.7288550955681731
tess.tess:3212	MGnify today: analysing microbiome data	tess.tess:3213	MGnify API: accessing microbiome data computationally	0.7015665611819958
tess.tess:3199	Using the InterPro website in your research	tess.tess:3235	Accessing InterPro programmatically	0.7870427439145206
tess.tess:3195	EurOPDX IT tools to support cancer research with patient-derived xenograft models	tess.tess:3220	EurOPDX Data Portal: a repository of patient-derived xenograft models	0.8560367033929988
tess.tess:3192	Data visualisation at PDBe	tess.tess:3193	Introduction to PDBe programmatic access	0.8221745271464415
tess.tess:3191	PDBe tools in GitHub	tess.tess:3193	Introduction to PDBe programmatic access	0.8471434320108392
tess.tess:3191	PDBe tools in GitHub	tess.tess:3192	Data visualisation at PDBe	0.8064303496130056
tess.tess:3190	Using the PDBe graph API	tess.tess:3193	Introduction to PDBe programmatic access	0.7931854698433689
tess.tess:3190	Using the PDBe graph API	tess.tess:3192	Data visualisation at PDBe	0.7886336825137287
tess.tess:3190	Using the PDBe graph API	tess.tess:3191	PDBe tools in GitHub	0.7660667430555717
tess.tess:3188	Creating complex PDBe API queries	tess.tess:3193	Introduction to PDBe programmatic access	0.8640148919093076
tess.tess:3188	Creating complex PDBe API queries	tess.tess:3192	Data visualisation at PDBe	0.8308063591339948
tess.tess:3188	Creating complex PDBe API queries	tess.tess:3191	PDBe tools in GitHub	0.8161066380544459
tess.tess:3188	Creating complex PDBe API queries	tess.tess:3190	Using the PDBe graph API	0.8511982391693795
tess.tess:3187	Searching with the PDBe API	tess.tess:3193	Introduction to PDBe programmatic access	0.7949382615497572
tess.tess:3187	Searching with the PDBe API	tess.tess:3192	Data visualisation at PDBe	0.7932640280324278
tess.tess:3187	Searching with the PDBe API	tess.tess:3191	PDBe tools in GitHub	0.7665137309307047
tess.tess:3187	Searching with the PDBe API	tess.tess:3190	Using the PDBe graph API	0.8218306419287593
tess.tess:3187	Searching with the PDBe API	tess.tess:3188	Creating complex PDBe API queries	0.8481706516241166
tess.tess:3186	Reproducibility in Systems Biology Modelling: BioModels' role	tess.tess:3386	Exploring reproducible and reusable systems biology models with BioModels	0.7447517079640803
tess.tess:3185	A guide to UniProt for students	tess.tess:3702	Exploring protein sequences and functional annotations with UniProt	0.9222888491246429
tess.tess:3161	Single-cell RNA-seq analysis using Galaxy	tess.tess:3680	Single cell RNA-seq analysis using Python	0.7057777935561322
tess.tess:3158	Managing a bioinformatics core facility	tess.tess:3712	Managing a Bioinformatics Core Facility: CABANA Virtual Workshop Handbook	0.8278676784350051
tess.tess:3148	Proteomics bioinformatics	tess.tess:4611	Proteomics bioinformatics 2024	0.9648974623510589
tess.tess:3118	COVID-19 Data Portal: Quick tour	tess.tess:3319	An introduction to the COVID-19 Data Portal	0.7715997361924375
tess.tess:3109	Reactome: Tools for analysing biological pathways	tess.tess:3431	Reactome: Exploring biological pathways	0.925430539735545
tess.tess:3095	PDBe: Exploring a Protein Data Bank entry	tess.tess:3429	PDBe: Searching the Protein Data Bank	0.8049252917801343
tess.tess:3090	Enzyme Portal	tess.tess:3198	Exploring metabolite metabolism using the Enzyme Portal	0.7318236404936359
tess.tess:3072	Ensembl: Browsing genomes	tess.tess:3420	Ensembl: Quick tour	0.7054553703580821
tess.tess:3062	European Nucleotide Archive: Quick tour	tess.tess:3231	European Nucleotide Archive: An introduction	0.7342789305228331
tess.tess:3059	Hands-on for 'Assembly of metagenomic sequencing data' tutorial	tess.tess:4473	Assembly of metagenomic sequencing data	0.936939036736842
tess.tess:3042	Metabolic Control Analysis in COPASI	tess.tess:3043	Parameter Scanning and Sampling in COPASI	0.8043141420546356
tess.tess:3041	Steady State Analysis in COPASI	tess.tess:3042	Metabolic Control Analysis in COPASI	0.7038339055929085
tess.tess:3040	Time Course Simulation in COPASI	tess.tess:3043	Parameter Scanning and Sampling in COPASI	0.8379017236113033
tess.tess:3040	Time Course Simulation in COPASI	tess.tess:3042	Metabolic Control Analysis in COPASI	0.8574160535802267
tess.tess:3040	Time Course Simulation in COPASI	tess.tess:3041	Steady State Analysis in COPASI	0.7712877905674504
tess.tess:3039	Model Creation using COPASI	tess.tess:3043	Parameter Scanning and Sampling in COPASI	0.77095556766795
tess.tess:3039	Model Creation using COPASI	tess.tess:3042	Metabolic Control Analysis in COPASI	0.8488536317133206
tess.tess:3039	Model Creation using COPASI	tess.tess:3040	Time Course Simulation in COPASI	0.8155818390164902
tess.tess:3037	How to create a concept for the SPHN Dataset	tess.tess:3637	SPHN Dataset Template: Build an RDF schema from an Excel file	0.7552205535966651
tess.tess:3020	RDMbites | REDCap: how to build a report	tess.tess:3026	RDMbites | REDCap: Introduction	0.722586054422366
tess.tess:3018	RDMbites | REDCap: how to export your data/subsets of data	tess.tess:3021	RDMbites | REDCap: how to export your project files	0.7370264890898541
tess.tess:3017	RDMbites | REDCap: how to backup your project	tess.tess:3026	RDMbites | REDCap: Introduction	0.743176713811617
tess.tess:3017	RDMbites | REDCap: how to backup your project	tess.tess:3021	RDMbites | REDCap: how to export your project files	0.7174874663266695
tess.tess:3017	RDMbites | REDCap: how to backup your project	tess.tess:3020	RDMbites | REDCap: how to build a report	0.7187350312771529
tess.tess:3015	RDMbites | REDCap: how to make changes to your live REDCap project	tess.tess:3017	RDMbites | REDCap: how to backup your project	0.7082811424587327
tess.tess:3014	RDMbites | REDCap: how to archive your project	tess.tess:3017	RDMbites | REDCap: how to backup your project	0.7815160470057636
tess.tess:2991	RDMbites | How to write a data sharing agreement for public use of data	tess.tess:2992	RDMbites | How to write a data sharing agreement between collaborators	0.7413750075073828
tess.tess:2967	Hands-on for 'Identification of the micro-organisms in a beer using Nanopore sequencing' tutorial	tess.tess:4535	Identification of the micro-organisms in a beer using Nanopore sequencing	0.9127585511541964
tess.tess:2942	FAIR principles in practice for health data	tess.tess:3548	FAIRification of external terminologies	0.7131158522942037
tess.tess:2942	FAIR principles in practice for health data	tess.tess:3037	How to create a concept for the SPHN Dataset	0.7035636511243812
tess.tess:2940	Inferring single cell trajectories with Scanpy (Python)	tess.tess:4505	Inferring single cell trajectories with Scanpy	0.8745249620839367
tess.tess:2918	WEBINAR: Launching the new Apollo Service: collaborative genome annotation for Australian researchers	tess.tess:2914	WORKSHOP: Refining genome annotations with Apollo	0.7035463792435592
tess.tess:2890	Refining Genome Annotations with Apollo (prokaryotes)	tess.tess:2930	Refining Genome Annotations with Apollo (eukaryotes)	0.8890763735571438
tess.tess:2889	Genome annotation with Maker (short)	tess.tess:2891	Genome annotation with Maker	0.9942994412753021
tess.tess:2870	Contributing to BioBlend as a developer	tess.tess:2880	Scripting Galaxy using the API and BioBlend	0.7025942011234527
tess.tess:2869	ToolFactory: Generating Tools From Simple Scripts	tess.tess:2875	ToolFactory: Generating Tools From More Complex Scripts	0.7160466583796923
tess.tess:2850	Genome Assembly of a bacterial genome (MRSA) sequenced using Illumina MiSeq Data	tess.tess:2858	Genome Assembly of MRSA from Oxford Nanopore MinION data (and optionally Illumina data)	0.8273971614323306
tess.tess:2844	Contributing with GitHub via command-line	tess.tess:4854	Contributing to the Galaxy Training Network with GitHub	0.7385680840149156
tess.tess:2840	Running the GTN website online using GitPod	tess.tess:4855	Preview the GTN website as you edit your training material	0.7323900442434507
tess.tess:2827	Visualization of RNA-Seq results with Volcano Plot in R	tess.tess:2828	Visualization of RNA-Seq results with Volcano Plot	0.7762053084038942
tess.tess:2820	Clustering 3K PBMCs with Scanpy	tess.tess:4790	Clustering 3K PBMCs with Seurat	0.7186927580916944
tess.tess:2810	Generating a single cell matrix using Alevin	tess.tess:4504	Generating a single cell matrix using Alevin and combining datasets (bash + R)	0.7972918045707311
tess.tess:2809	Filter, plot and explore single-cell RNA-seq data with Scanpy	tess.tess:4502	Filter, plot, and explore single cell RNA-seq data with Seurat	0.8461444984605943
tess.tess:2809	Filter, plot and explore single-cell RNA-seq data with Scanpy	tess.tess:4503	Filter, plot and explore single-cell RNA-seq data with Scanpy (Python)	0.8409802154955721
tess.tess:2809	Filter, plot and explore single-cell RNA-seq data with Scanpy	tess.tess:4501	Filter, plot, and explore single cell RNA-seq data with Seurat (R)	0.8019073804822652
tess.tess:2807	Reference-based RNA-Seq data analysis	tess.tess:4467	RNA-seq Alignment with STAR	0.7031372383380344
tess.tess:2780	metaQuantome 2: Function	tess.tess:2789	metaQuantome 3: Taxonomy	0.9324902979147017
tess.tess:2775	Statistical analysis of DIA data	tess.tess:2777	DIA Analysis using OpenSwathWorkflow	0.76714615597359
tess.tess:2771	Label-free data analysis using MaxQuant	tess.tess:2776	Library Generation for DIA Analysis	0.7931728019547706
tess.tess:2769	Peptide and Protein ID using OpenMS tools	tess.tess:2778	Peptide and Protein ID using SearchGUI and PeptideShaker	0.9453231740164384
tess.tess:2765	Getting your hands-on climate data	tess.tess:4438	Introduction to climate data	0.7237438819944463
tess.tess:2766	Metaproteomics tutorial	tess.tess:2779	metaQuantome 1: Data creation	0.7163904026619599
tess.tess:2763	Pangeo Notebook in Galaxy - Introduction to Xarray	tess.tess:2764	Pangeo ecosystem 101 for everyone - Introduction to Xarray Galaxy Tools	0.8513196204492588
tess.tess:2761	Functionally Assembled Terrestrial Ecosystem Simulator (FATES)	tess.tess:2762	Functionally Assembled Terrestrial Ecosystem Simulator (FATES) with Galaxy Climate JupyterLab	0.7747095556237913
tess.tess:2760	Visualize Climate data with Panoply netCDF viewer	tess.tess:2990	Visualize EBV cube data with Panoply netCDF viewer	0.9151573022881114
tess.tess:2759	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data' tutorial	tess.tess:4479	Metatranscriptomics analysis using microbiome RNA-seq data (short)	0.9251996666953505
tess.tess:2759	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data' tutorial	tess.tess:4478	Metatranscriptomics analysis using microbiome RNA-seq data	0.928138187608208
tess.tess:2759	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data' tutorial	tess.tess:4420	Introduction to metatranscriptomics	0.7867880947901069
tess.tess:2758	Hands-on for '16S Microbial Analysis with mothur (extended)' tutorial	tess.tess:4480	16S Microbial Analysis with mothur (extended)	0.8394433849311786
tess.tess:2758	Hands-on for '16S Microbial Analysis with mothur (extended)' tutorial	tess.tess:4475	16S Microbial Analysis with mothur (short)	0.8154759309282117
tess.tess:2756	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data (short)' tutorial	tess.tess:4479	Metatranscriptomics analysis using microbiome RNA-seq data (short)	0.9286017439381393
tess.tess:2756	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data (short)' tutorial	tess.tess:4478	Metatranscriptomics analysis using microbiome RNA-seq data	0.9250559233757324
tess.tess:2756	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data (short)' tutorial	tess.tess:4420	Introduction to metatranscriptomics	0.7841752416228877
tess.tess:2756	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data (short)' tutorial	tess.tess:2759	Hands-on for 'Metatranscriptomics analysis using microbiome RNA-seq data' tutorial	0.9966790890907977
tess.tess:2757	Hands-on for 'Antibiotic resistance detection' tutorial	tess.tess:4474	Antibiotic resistance detection	0.8853715762482058
tess.tess:2755	Hands-on for 'Analyses of metagenomics data - The global picture' tutorial	tess.tess:4477	Analyses of metagenomics data - The global picture	0.8823968514973334
tess.tess:2753	Hands-on for '16S Microbial Analysis with mothur (short)' tutorial	tess.tess:4480	16S Microbial Analysis with mothur (extended)	0.8169102880399559
tess.tess:2753	Hands-on for '16S Microbial Analysis with mothur (short)' tutorial	tess.tess:4475	16S Microbial Analysis with mothur (short)	0.8365321529407008
tess.tess:2753	Hands-on for '16S Microbial Analysis with mothur (short)' tutorial	tess.tess:2758	Hands-on for '16S Microbial Analysis with mothur (extended)' tutorial	0.976021537145548
tess.tess:2739	Reference Data with CVMFS	tess.tess:2743	Reference Data with CVMFS without Ansible	0.7865696024209297
tess.tess:2722	SQL with R	tess.tess:2723	SQL with Python	0.918922081628337
tess.tess:2701	Introduction to Python	tess.tess:2712	Plotting in Python	0.7797259914656144
tess.tess:2700	Advanced Python	tess.tess:2712	Plotting in Python	0.7354023998045583
tess.tess:2692	Mass spectrometry imaging: Finding differential analytes	tess.tess:2693	Mass spectrometry imaging: Loading and exploring MSI data	0.8299374908951016
